mol_id,smiles,antibacterial
6249,CCCOC(=O)C1CC2COc3ccc(N=Nc4ccccc4)cc3C2N1CC,
6367,CC(C)C1NC(=O)C(CCCN)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(CCCN)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CCCN)NC1=O,
6368,CC(C)C1NC(=O)C(CCCN)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CCCN)NC(=O)C(C(C)(C)C)NC(=O)C(CCCN)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CCCN)NC1=O,
6369,CC(C)CC1NC(=O)C(CCCN)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CCCN)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CCCN)NC1=O,
6370,CC(C)(C)C1NC(=O)C(CCCN)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CCCN)NC(=O)C(C(C)(C)C)NC(=O)C(CCCN)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CCCN)NC1=O,
6371,Cc1c2c3cc(NC(=O)C(N)Cc4cnc[nH]4)ccc3nc-2n(C)c2ccccc12.Cl,
6391,NC(=O)CC1NC(=O)C(N)C(O)c2ccc(c(Cl)c2)Oc2cc3cc(c2O)Oc2ccc(cc2)C(O)C2NC(=O)C(NC(=O)C3NC1=O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1C(C(=O)O)NC2=O,
6399,CCCC1CC(C(=O)NC(C)(CO)C(O)c2ccc([N+](=O)[O-])cc2)N(C)C1,
6464,O=C1Nc2ccc(Cl)cc2C1=NN1C(=O)CSC1c1ccccc1,
6465,O=C1Nc2ccc(Cl)cc2C1=NN1C(=O)CSC1c1ccccc1Cl,
6466,COc1cccc(C2SCC(=O)N2N=C2C(=O)Nc3ccc(Cl)cc32)c1,
6467,O=C1Nc2ccc(Cl)cc2C1=NN1C(=O)CSC1c1ccccc1O,
6468,O=C1Nc2ccc(Cl)cc2C1=NN1C(=O)CSC1c1ccco1,
6552,O=C(O)CN1C(=O)CSC1=S,
6647,Cc1nc2ccccc2c(=O)n1-c1ccc(NC(=O)CNN=Cc2ccc(O)cc2)cc1,
6740,O=C(C=CC=Cc1ccc2c(c1)OCO2)NC(Cc1c[nH]c2ccccc12)C(=O)O,
6744,O=C(C=CC=Cc1ccc2c(c1)OCO2)NC(Cc1ccccc1)C(=O)O,
6745,O=C(C=CC=Cc1ccc2c(c1)OCO2)NC(Cc1cnc[nH]1)C(=O)O,
6909,Cc1ccc2c(c1)C1(C(=O)N2C)N(C)CC(C#N)(C(=O)c2c[nH]c3ccccc23)C12C(=O)Nc1ccccc12,
6964,CN1C(=O)C2(c3cc(F)ccc31)N(C)CC(C#N)(C(=O)c1c[nH]c3ccccc13)C21C(=O)Nc2ccccc21,
6965,CN1C(=O)C2(c3cc(Cl)ccc31)N(C)CC(C#N)(C(=O)c1c[nH]c3ccccc13)C21C(=O)Nc2ccccc21,
6966,CN1C(=O)C2(c3cc(Br)ccc31)N(C)CC(C#N)(C(=O)c1c[nH]c3ccccc13)C21C(=O)Nc2ccccc21,
6967,CN1C(=O)C2(c3cc(I)ccc31)N(C)CC(C#N)(C(=O)c1c[nH]c3ccccc13)C21C(=O)Nc2ccccc21,
6969,CCN1C(=O)C2(c3ccccc31)N(C)CC(C#N)(C(=O)c1c[nH]c3ccccc13)C21C(=O)Nc2ccccc21,
6970,CCCCN1C(=O)C2(c3ccccc31)N(C)CC(C#N)(C(=O)c1c[nH]c3ccccc13)C21C(=O)Nc2ccccc21,
6971,CCCCCCN1C(=O)C2(c3ccccc31)N(C)CC(C#N)(C(=O)c1c[nH]c3ccccc13)C21C(=O)Nc2ccccc21,
6972,C=CCN1C(=O)C2(c3ccccc31)N(C)CC(C#N)(C(=O)c1c[nH]c3ccccc13)C21C(=O)Nc2ccccc21,
6973,C#CCN1C(=O)C2(c3ccccc31)N(C)CC(C#N)(C(=O)c1c[nH]c3ccccc13)C21C(=O)Nc2ccccc21,
6974,CN1CC(C#N)(C(=O)c2c[nH]c3ccccc23)C2(C(=O)Nc3ccccc32)C12C(=O)N(Cc1ccccc1)c1ccccc12,
6975,CN1CC(C#N)(C(=O)c2c[nH]c3ccccc23)C2(C(=O)Nc3ccccc32)C12C(=O)Nc1ccc(F)cc12,
6976,CN1CC(C#N)(C(=O)c2c[nH]c3ccccc23)C2(C(=O)Nc3ccccc32)C12C(=O)Nc1ccc(Cl)cc12,
6977,CN1CC(C#N)(C(=O)c2c[nH]c3ccccc23)C2(C(=O)Nc3ccccc32)C12C(=O)Nc1ccc(Br)cc12,
6978,CN1CC(C#N)(C(=O)c2c[nH]c3ccccc23)C2(C(=O)Nc3ccccc32)C12C(=O)Nc1ccc(I)cc12,
6979,CN1CC(C#N)(C(=O)c2c[nH]c3ccccc23)C2(C(=O)Nc3ccccc32)C12C(=O)Nc1ccccc12,
6980,Cc1ccc2c(c1)C1(C(=O)N2)N(C)CC(C#N)(C(=O)c2c[nH]c3ccccc23)C12C(=O)Nc1ccccc12,
6981,CN1C(=O)C2(c3ccccc31)N(C)CC(C#N)(C(=O)c1c[nH]c3ccccc13)C21C(=O)Nc2ccccc21,
6997,O=C(O)CCCCC(NC(=O)C1CCCN1)C(=O)O,
7043,CCC(C)C(NC(=O)C(C)(CC)NC(=O)C1CC(O)CN1C(=O)C(C)(C)NC(=O)C(C)(CC)NC(=O)C(C)(C)NC(=O)C1CC(O)CN1C(=O)C(C)(CC)NC(=O)C(CC(C)C)NC(=O)C1CC(O)CN1C(=O)C(C)(CC)NC(=O)C(CC(C)C)NC(=O)C1CC(O)CN1C(=O)C(C)(C)NC(C)=O)C(=O)OC(C(O)CO)C(O)C(O)CO,
7044,CCC(C)C(NC(=O)C(C)(CC)NC(=O)C1CC(O)CN1C(=O)C(C)(CC)NC(=O)C(C)(CC)NC(=O)C(C)(C)NC(=O)C1CC(O)CN1C(=O)C(C)(CC)NC(=O)C(CC(C)C)NC(=O)C1CC(O)CN1C(=O)C(C)(CC)NC(=O)C(CC(C)C)NC(=O)C1CC(O)CN1C(=O)C(C)(C)NC(C)=O)C(=O)OC(C(O)CO)C(O)C(O)CO,
7177,CCCCCCCCCCCCCCn1c[n+](CCCCCCCCCCCCCC)cc1CC(NC(=O)C(N)CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(N)=O,
7178,O=C(O)C(Cc1ccccc1)N1C(=O)C(=Cc2cccc(-c3cncnc3)c2)SC1=S,
7215,NCC1OC(OC(C(N)C(=O)NC(COC(=O)c2ccc(-c3ccccc3)cc2)C(=O)O)C2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C1O,
7217,NC(=O)CC1NC(=O)C(N)C(O)c2ccc(cc2)Oc2cc3cc(c2O)Oc2ccc(cc2)C(O)C2NC(=O)C(NC(=O)C3NC1=O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1C(C(=O)O)NC2=O,
7218,NC(=O)CC1NC(=O)C(N)C(O)c2ccc(c(Cl)c2)Oc2cc3cc(c2O)Oc2ccc(cc2Cl)C(O)C2NC(=O)C(NC(=O)C3NC1=O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1C(C(=O)O)NC2=O,
7232,CC1=C(C(=O)OC(C)(C)C)N2C(=O)C(Nc3nc4ccccc4n3CC(=O)OC(C)(C)C)C2SC1,
7237,CC(C)(C)OC(=O)C=C1C(=O)N2C(C(=O)[O-])C(C)(C)S(=O)(=O)C12.[Na+],
7239,CC1(C)C(C(=O)[O-])N2C(=O)C(=CC(=O)[O-])C2S1(=O)=O.[Na+].[Na+],
7243,COC(=O)C=C1C(=O)N2C(C(=O)[O-])C(C)(C)S(=O)(=O)C12.[Na+],
7267,C#CCC(NC(=O)C(C)N)C(=O)O.O=C(O)C(F)(F)F,
7272,CC(C)CC(N)C(=O)NC(C1CC1)P(=O)(O)O,
7273,CC(C)CC(N)C(=O)NC(C1CCCCC1)P(=O)(O)O,
7274,CC(N)C(=O)NC(C12CC3CC(CC(C3)C1)C2)P(=O)(O)O,
7275,CC1(COC(=O)Cc2ccc(O)c(O)c2)C(C(=O)[O-])N2C(=O)C(=Cc3ccccn3)C2S1(=O)=O.[Na+],
7276,CC(N)C(=O)NC(Cc1ccccc1)P(=O)(O)O,
7277,CC(N)C(=O)NC(C1CC1)P(=O)(O)O,
7279,CSCCC(NC(=O)C(CC(C)C)NC(=O)C(CCC(=O)O)NC(=O)C1C2CCCCC2CN1C(=O)C1Cc2ccccc2CN1C(=O)C(CCCCN)NC(=O)CNC(=O)C(CC(C)C)NC(=O)CNC(=O)C1C2CCCCC2CN1C(=O)C1Cc2ccccc2CN1C(=O)C(CCC(=O)O)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CC(C)C)NC(=O)CNC(=O)C1C2CCCCC2CN1C(=O)C1Cc2ccccc2CN1C(=O)C(CCCCN)NC(=O)CNC(C)=O)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(N)=O,
7283,CC(N)C(=O)NC(C1CCC1)P(=O)(O)O,
7287,CC(N)C(=O)NC(C(C)C)P(=O)(O)O,
7288,CC(C)CC(N)C(=O)NC(C(C)(C)C)P(=O)(O)O,
7290,CC(=O)OCC(NC(=O)C(C)N)P(=O)(O)O,
7295,CCCCCCCC(=O)NC(C)C=CC(=O)NC(CCCCN)C(=O)NC(C)C=CC(=O)NC(CCCCN)C(N)=O,
7296,CCCCCCCC(=O)NC(C)C=CC(=O)NC(CCCNC(=N)N)C(=O)NC(C)C=CC(=O)NC(CCCNC(=N)N)C(N)=O,
7297,CC(=O)NC(C=CC(=O)NC(CCCCN)C(=O)NC(C=CC(=O)NC(CCCCN)C(N)=O)Cc1ccccc1)Cc1ccccc1,
7298,CCCCCCCC(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(CCCCN)C(N)=O)C(C)C,
7299,CC(C)CC(N)C(=O)NC(C12CC3CC(CC(C3)C1)C2)P(=O)(O)O,
7300,CC(C)CC(N)C(=O)N1CCCC1P(=O)(O)O,
7347,CN(CP(=O)(O)O)NC(=O)CC(N)CC(O)CN,
7364,CCCNCC(O)CC(N)CC(=O)NN(C)CC(=O)O,
7366,CC(=O)OCC(NC(=O)C(N)CC(C)C)P(=O)(O)O,
7403,CN(CP(C)(=O)O)NC(=O)CC(N)CC(O)CN,
7404,CCCCN(Cc1cccc2ccccc12)C(=O)C(N)CCCCN.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,
7405,CCCCN(Cc1ccccc1)C(=O)C(N)CCCCN.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,
7406,CCCCCCN(Cc1ccccc1)C(=O)C(N)CCCCN.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,
7407,CCCCCCCCN(Cc1ccccc1)C(=O)C(N)CCCCN.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,
7450,CC1C(=O)C2C(NC(=O)OCc3ccccc3)C(=O)N2C1C(=O)OCOC(=O)C(C)(C)C,
7451,CN(CC(=O)O)NC(=O)CC(N)Cc1csc(CNC(=O)OC(C)(C)C)n1,
7452,CN(CC(=O)O)NC(=O)CC(N)c1csc(CNC(=O)OC(C)(C)C)n1,
7456,Cc1c2c3cc(NC(=O)CNC(=O)C4CCCN4)ccc3nc-2n(C)c2ccccc12.Cl.Cl,
7458,Cl.Cl.N=C(N)NCCCC(NC(=O)C(N)Cc1ccccc1)C(=O)Nc1ccc2ccccc2c1,
7459,Cc1c2c3cc(NC(=O)CNC(=O)CN)ccc3nc-2n(C)c2ccccc12.Cl.Cl,
7477,CN(CC(=O)O)NC(=O)CC(N)C=CCN,
7479,Cc1c2c3ccccc3nc-2n(C)c2ccc(NC(=O)C(N)Cc3cnc[nH]3)cc12.Cl,
7480,Cc1c2c3ccccc3nc-2n(C)c2ccc(NC(=O)CNC(=O)CN)cc12.Cl,
7490,CSCCC(N)C(=O)NO.O=C(O)C(F)(F)F,
7517,CN(CC(=O)O)NC(=O)CC(N)C1CCC(N(C)C)C1,
7533,CN(CC(=O)O)NC(=O)CC(N)C1CC1CN,
7536,Br.CC(=O)C(C)NC(=O)C(C)N,
7537,CC(N)C(=O)NC(C)c1nn[nH]n1,
7538,Br.CC(N)C(=O)NC(C)C(=O)NO,
7539,CC(=O)C(C)NC(=O)C(C)NC(=O)OCc1ccccc1,
7552,N=C(N)NCCCC(NC(=O)c1cccc(NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(N)Cc2c[nH]c3ccccc23)c1)C(N)=O,
7553,N=C(N)NCCCC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)Nc1cccc(C(=O)NC(CCCNC(=N)N)C(N)=O)c1,
7554,N=C(N)NCCCC(NC(=O)c1cccc(NC(=O)C(CCCNC(=N)N)NC(=O)C(N)Cc2c[nH]c3ccccc23)c1)C(N)=O,
7555,N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)c1cccc(NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(N)Cc2c[nH]c3ccccc23)c1)C(N)=O,
7556,N=C(N)NCCCC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)Nc1cccc(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(N)=O)c1,
7557,N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)c1cccc(NC(=O)C(CCCNC(=N)N)NC(=O)C(N)Cc2c[nH]c3ccccc23)c1)C(N)=O,
7558,N=C(N)NCCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)c1cccc(NC(=O)C(CCCNC(=N)N)NC(=O)C(N)Cc2c[nH]c3ccccc23)c1)C(N)=O,
7559,N=C(N)NCCCC(NC(=O)C(CCCNC(=N)N)NC(=O)c1cccc(NC(=O)C(CCCNC(=N)N)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(N)Cc2c[nH]c3ccccc23)c1)C(N)=O,
7560,N=C(N)NCCCC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCNC(=N)N)C(=O)Nc1cccc(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCNC(=N)N)C(N)=O)c1,
7561,NCCCC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)Nc1cccc(C(=O)NC(CCCN)C(=O)NC(CCCN)C(N)=O)c1,
7562,NCCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)c1cccc(NC(=O)C(CCCN)NC(=O)C(CCCN)NC(=O)C(N)Cc2c[nH]c3ccccc23)c1)C(N)=O,
7563,N=C(N)NCCCC(N)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1ccccc1)C(=O)Nc1cccc(C(=O)NC(Cc2ccccc2)C(=O)NC(CCCNC(=N)N)C(N)=O)c1,
7564,N=C(N)NCCCC(NC(=O)C(Cc1ccccc1)NC(=O)c1cccc(NC(=O)C(Cc2ccccc2)NC(=O)C(CCCNC(=N)N)NC(=O)C(N)Cc2ccccc2)c1)C(N)=O,
7565,NCCCC(N)C(=O)NC(CCCN)C(=O)NC(Cc1ccccc1)C(=O)Nc1cccc(C(=O)NC(Cc2ccccc2)C(=O)NC(CCCN)C(N)=O)c1,
7566,NCCCC(NC(=O)C(Cc1ccccc1)NC(=O)c1cccc(NC(=O)C(Cc2ccccc2)NC(=O)C(CCCN)NC(=O)C(N)Cc2ccccc2)c1)C(N)=O,
7567,NCCCC(N)C(=O)NC(CCCN)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCN)C(N)=O,
7568,NCCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCCN)NC(=O)C(N)Cc1c[nH]c2ccccc12)C(N)=O,
7577,Cc1ccc(C2C3CCCC=C3C(C#N)=C(N)C23C(=O)Nc2ccccc23)cc1,
7578,Cc1ccc(C2C3CCCCC=C3C(C#N)=C(N)C23C(=O)Nc2ccccc23)cc1,
7579,N#CC1=C(N)C2(C(=O)Nc3ccccc32)C(c2ccccc2F)C2CCCC=C12,
7580,N#CC1=C(N)C2(C(=O)Nc3ccccc32)C(c2ccc(Cl)cc2)C2CCCC=C12,
7581,N#CC1=C(N)C2(C(=O)Nc3ccccc32)C(c2ccc(Br)cc2)C2CCCC=C12,
7582,N#CC1=C(N)C2(C(=O)Nc3ccccc32)C(c2cccc3ccccc23)C2CCCC=C12,
7583,N#CC1=C(N)C2(C(=O)Nc3ccccc32)C(c2cccs2)C2CCCC=C12,
7698,CN1CC(C#N)(C(=O)c2c[nH]c3ccccc23)C(c2cn(-c3ccccc3)nc2-c2ccccc2)C12C(=O)Nc1ccccc12,
7700,CC(C)C(NC(=O)CC(NC(=O)CCCCCCCCCCCCCCCOc1ccc(CN(Cc2ccccc2)C(=O)c2cnc(N)o2)cc1)c1ccccc1)C(=O)C1C(=O)NC(=O)C1C,
7716,CN1CC(C#N)(C(=O)c2c[nH]c3ccccc23)C(c2cn(-c3ccccc3)nc2-c2ccccc2)C12C(=O)Nc1ccc([N+](=O)[O-])cc12,
7721,N#CC1(C(=O)c2c[nH]c3ccccc23)C2CCCN2C2(C(=O)Nc3ccc([N+](=O)[O-])cc32)C1c1cn(-c2ccccc2)nc1-c1ccccc1,
7770,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,
7776,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(Nc3cc[n+](COCC(Cl)(Cl)Cl)cc3C(=O)OC(C)(C)C)C2SC1,
7862,COc1ccccc1NC(=S)NN=C1C(=O)Nc2c(F)cccc21,
7891,CC(N)CCNCC(O)CC(N)CC(=O)NN(C)CC(=O)O,
7892,CN(CC(=O)O)NC(=O)CC(N)CC(O)CNCC(F)CN,
7893,CN(CC(=O)O)NC(=O)CC(N)CC(O)CNCC(O)CN,
7894,CNCCCNCC(O)CC(N)CC(=O)NN(C)CC(=O)O,
7895,CN(C)CCCNCC(O)CC(N)CC(=O)NN(C)CC(=O)O,
7896,CC(=O)NCCCNCC(O)CC(N)CC(=O)NN(C)CC(=O)O,
7897,CN(CC(=O)O)NC(=O)CC(N)CC(O)CNCCCNC(=N)N,
7898,CN(CC(=O)O)NC(=O)CC(N)CC(O)CNCCC(N)=O,
7899,CN(CC(=O)O)NC(=O)CC(N)CC(O)CNCC1CCNC1,
7900,CN(CC(=O)O)NC(=O)CC(N)CC(O)CNCC1CNC1,
7901,CN(CC(=O)O)NC(=O)CC(N)CC(O)CNCc1ccccn1,
7902,CN(CC(=O)O)NC(=O)CC(N)CC(O)CNCCO,
7903,COCCNCC(O)CC(N)CC(=O)NN(C)CC(=O)O,
7904,CN(CC(=O)O)NC(=O)CC(N)CC(O)CNCCF,
7905,CN(CC(=O)O)NC(=O)CC(N)CC(O)CNCCCO,
7918,COC(=O)C=C1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS(=O)(=O)C12.[Na+],
8009,CCCCCCCCC(CCCCCCCCC(=O)OC)SCC(=O)NC(C(=O)OC)c1ccccc1,
8011,CCCCCCCCC(CCCCCCCCC(=O)OC)SCC(=O)NC(CC(C)C)C(=O)OC,
8018,CC(C)SCC(=O)NCC(=O)NCc1ccccc1,
8023,CC(C)C1CCC(C(=O)NCC(=O)NCc2ccccc2)CC1,
8027,CCC(C)C(=O)NCC(=O)N1CCN(Cc2ccccc2)CC1,
8030,COC(=O)C(C)NP(=O)(OCCN(C)c1cc(=O)oc2cc(C)ccc12)Oc1ccccc1,
8031,COC(=O)C(NP(=O)(OCCN(C)c1cc(=O)oc2ccccc12)Oc1ccccc1)C(C)C,
8032,COC(=O)CNP(=O)(OCCN(C)c1cc(=O)oc2cc(C)ccc12)Oc1ccccc1,
8033,COC(=O)C(C)NP(=O)(OCCN(C)c1cc(=O)oc2c(C)cccc12)Oc1ccccc1,
8034,COC(=O)CNP(=O)(OCCN(C)c1cc(=O)oc2ccccc12)Oc1ccccc1,
8035,COC(=O)C(C)NP(=O)(OCCN(C)c1cc(=O)oc2ccccc12)Oc1ccccc1,
8036,COC(=O)CNP(=O)(OCCN(C)c1cc(=O)oc2ccc(C)cc12)Oc1ccccc1,
8182,COc1ccc(Cn2c(=O)ccn(C3OC(C(O)C(NCCCNC(=O)C(NC(=O)OCc4ccccc4)C(C)O)C(=O)OC(C)(C)C)C(O[Si](C)(C)C(C)(C)C)C3O[Si](C)(C)C(C)(C)C)c2=O)cc1,
8198,NCCCC(N)C(=O)NC(CCCN)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(N)=O,
8213,COc1ccc(Cn2c(=O)ccn(C3OC(C(O)C(NCCCNC(=O)C(NC(=O)OCc4ccccc4)C(O)C(C)C)C(=O)OC(C)(C)C)C(O[Si](C)(C)C(C)(C)C)C3O[Si](C)(C)C(C)(C)C)c2=O)cc1,
8256,COC(=O)C(NC(=O)C(C(C)C)n1sc2ccccc2c1=O)C(C)C,
8278,NCC1OC(OC(C(N)C(=O)NC(CO)C(=O)O)C2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C1O,
8381,C#CCC(N)C(=O)NC(C)C(=O)O.O=C(O)C(F)(F)F,
8445,CN(CC(=O)O)NC(=O)CC(N)CC(O)CN=C(N)N,
8447,CC(=O)OC1C(C)C(C(=O)OCOC(=O)C(C)(C)C)N2C(=O)C(NC(=O)COc3ccccc3)C12,
8481,CN(CC(=O)O)NC(=O)CC(N)CC(O)CN1CCOCC1,
8489,CC(N)C(=O)N1CCCC1P(=O)(O)O,
8572,NCC(O)CC(N)CC(=O)NOCC(=O)O,
8608,CCCCCCc1ccc(-n2cc(C(=O)NC(CCCN)C(=O)NC(C(=O)NC(C)C(=O)NC3Cc4cn(nn4)CCOC4CC5OB(OC5C4)C(C)NC3=O)C(C)O)ccc2=O)cc1,
8636,CC1NC(=O)C(NC(=O)C(C)NC(=O)C(NC(=O)C(CCCN)NC(=O)c2ccc(=O)n(-c3ccccc3)c2)C(C)O)Cc2cn(nn2)CCOC2CC3OB1OC3C2,
8645,CCCCCCc1ccc(-c2ccc(C(=O)NC(Cc3cnc[nH]3)C(=O)NC(C(=O)NC(C)C(=O)NC3Cc4cn(nn4)CCCN4CC5OB(OC5C4)C(C)NC3=O)C(C)O)cc2)cc1,
8653,CC1NC(=O)C(NC(=O)C(C)NC(=O)C(NC(=O)C(CCCN)NC(=O)c2ccc(-c3ccccc3)cc2)C(C)O)Cc2cn(nn2)CCOC2CC3OB1OC3C2,
8661,CC(O)CCC=CCCCC=CC=CC(=O)NC=CC(=O)NCC1NC(=O)C(Cc2ccccc2)NC(=O)CN2C(=O)C(CNC1=O)NC2(C)C,
8671,Cc1cn(C2C=CC(COC(=O)CNC(=O)c3ccncn3)O2)c(=O)[nH]c1=O,
8698,CON=C(C(=O)NC1CN2CCC(C(=O)OC)=C(C(=O)O)N2C1=O)c1csc(N)n1,
8701,CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(N)C(C)C)C(C)C)C(=O)NC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,
8704,CCC(C)C(NC(=O)C(CC(N)=O)NC(=O)C(CCCCN)NC(=O)C(Cc1ccccc1)NC(=O)C(CCCNC(=N)N)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(C)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)O,
8710,CN(CC(=O)O)NC(=O)CC(N)c1csc(CCNC(=O)OC(C)(C)C)n1,
8721,C#CCC(NC(=O)C(N)CCl)C(=O)O.O=C(O)C(F)(F)F,
8779,CC(N)C(=O)NC(CCl)C(=O)O.O=C(O)C(F)(F)F,
8784,CC(N)C(=O)NC(C)C(=O)O.O=C(O)C(F)(F)F,
8793,CC(CP(=O)(O)C(C)N)C(=O)O,
8798,CC(N)C(=O)NC(C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(=O)O)C(C)C)C(C)C)C(C)C,
8819,C#CCC(N)C(=O)O,
8829,CC(NC(=O)C(N)CCl)C(=O)O.O=C(O)C(F)(F)F,
8854,CCC(C)C(NC(=O)C(CCCNC(=N)N)NC(=O)C(N)CCCCN)C(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CCSC)C(=O)NC(CCCNC(=N)N)C(=O)O,
8864,CCOC(=O)C(N)Cc1c[nH]c2ccccc12,
8869,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,
8874,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(CCC(=O)O)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(CCC(=O)O)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,
8876,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(C(C)O)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(C(C)O)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,
8877,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(CO)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(CO)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,
8924,CCCCCCCCCCOCc1cn(C2C(=O)NC3C(=O)NC(C(=O)NC4C(=O)NC5C(=O)NC(C(=O)NC(C(=O)OC)c6cc(O)cc(O)c6-c6cc5ccc6O)C(O)c5ccc(cc5)Oc5cc4cc(c5O)Oc4ccc(cc4)C3O)c3cc(O)c(C)c(c3)Oc3cc2ccc3O)nn1,
8928,COC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(NC(=O)C(n5cc(COc6ccc(-c7ccccc7)cc6)nn5)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)C(O)c4ccc(cc4)Oc4cc3cc(c4O)Oc3ccc(cc3)C2O)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,
8939,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccc(NC(=O)C(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)NC1=O,
